county,agency_name,ORI,offense,cases_reported,cases_cleared,data_year
Somerset,State Police: Somerset County,NJ018SP00,larceny,8,0,2017
Ocean,Plumsted Township Police Department,NJ0152300,larceny,10,2,2017
Ocean,Point Pleasant Police Department,NJ0152400,larceny,106,14,2017
Ocean,Point Pleasant Beach Police Department,NJ0152500,larceny,73,16,2017
Ocean,Seaside Heights Police Department,NJ0152600,larceny,101,25,2017
Ocean,Seaside Park Police Department,NJ0152700,larceny,17,0,2017
Ocean,Ship Bottom Police Department,NJ0152800,larceny,15,0,2017
Ocean,South Toms River Police Department,NJ0152900,larceny,46,2,2017
Ocean,Stafford Township Police Department,NJ0153000,larceny,179,82,2017
Ocean,Surf City Police Department,NJ0153100,larceny,23,7,2017
Ocean,Tuckerton Police Department,NJ0153200,larceny,41,4,2017
Ocean,Barnegat Township Police Department,NJ0153300,larceny,102,38,2017
Ocean,State Police: Ocean County,NJ015SP00,larceny,18,3,2017
Passaic,Bloomingdale Police Department,NJ0160100,larceny,35,5,2017
Passaic,Clifton Police Department,NJ0160200,larceny,1086,198,2017
Passaic,Haledon Police Department,NJ0160300,larceny,113,29,2017
Passaic,Hawthorne Police Department,NJ0160400,larceny,192,16,2017
Passaic,Little Falls Township Police Department,NJ0160500,larceny,93,28,2017
Passaic,North Haledon Police Department,NJ0160600,larceny,28,7,2017
Passaic,Passaic Police Department,NJ0160700,larceny,842,62,2017
Passaic,Paterson Police Department,NJ0160800,larceny,1776,122,2017
Ocean,Ocean County Sheriff's Office,NJ0150000,larceny,4,3,2017
Ocean,Barnegat Light Police Department,NJ0150100,larceny,0,0,2017
Ocean,Bay Head Police Department,NJ0150200,larceny,16,2,2017
Ocean,Beach Haven Police Department,NJ0150300,larceny,104,12,2017
Ocean,Beachwood Police Department,NJ0150400,larceny,114,7,2017
Ocean,Berkeley Township Police Department,NJ0150500,larceny,362,25,2017
Ocean,Brick Township Police Department,NJ0150600,larceny,898,136,2017
Ocean,Toms River Township Police Department,NJ0150700,larceny,1331,189,2017
Ocean,Harvey Cedars Police Department,NJ0150900,larceny,15,7,2017
Ocean,Island Heights Police Department,NJ0151000,larceny,8,0,2017
Ocean,Jackson Township Police Department,NJ0151100,larceny,355,47,2017
Ocean,Lacey Township Police Department,NJ0151200,larceny,279,69,2017
Ocean,Lakehurst Police Department,NJ0151300,larceny,31,15,2017
Ocean,Lakewood Township Police Department,NJ0151400,larceny,689,104,2017
Ocean,Lavallette Police Department,NJ0151500,larceny,17,0,2017
Ocean,Little Egg Harbor Township Police Department,NJ0151600,larceny,213,34,2017
Ocean,Long Beach Township Police Department,NJ0151700,larceny,87,0,2017
Ocean,Manchester Township Police Department,NJ0151800,larceny,186,23,2017
Ocean,Mantoloking Police Department,NJ0151900,larceny,8,1,2017
Ocean,"Ocean Township, Ocean County Police Department",NJ0152000,larceny,54,0,2017
Morris,State Police: Morris County,NJ014SP00,larceny,11,1,2017
Ocean,Ocean County Sheriff's Office,NJ0150000,larceny,4,3,2017
Ocean,Barnegat Light Police Department,NJ0150100,larceny,0,0,2017
Ocean,Bay Head Police Department,NJ0150200,larceny,16,2,2017
Ocean,Beach Haven Police Department,NJ0150300,larceny,104,12,2017
Ocean,Beachwood Police Department,NJ0150400,larceny,114,7,2017
Ocean,Berkeley Township Police Department,NJ0150500,larceny,362,25,2017
Ocean,Brick Township Police Department,NJ0150600,larceny,898,136,2017
Ocean,Toms River Township Police Department,NJ0150700,larceny,1331,189,2017
Ocean,Harvey Cedars Police Department,NJ0150900,larceny,15,7,2017
Ocean,Island Heights Police Department,NJ0151000,larceny,8,0,2017
Ocean,Jackson Township Police Department,NJ0151100,larceny,355,47,2017
Ocean,Lacey Township Police Department,NJ0151200,larceny,279,69,2017
Ocean,Lakehurst Police Department,NJ0151300,larceny,31,15,2017
Ocean,Lakewood Township Police Department,NJ0151400,larceny,689,104,2017
Ocean,Lavallette Police Department,NJ0151500,larceny,17,0,2017
Ocean,Little Egg Harbor Township Police Department,NJ0151600,larceny,213,34,2017
Ocean,Long Beach Township Police Department,NJ0151700,larceny,87,0,2017
Ocean,Manchester Township Police Department,NJ0151800,larceny,186,23,2017
Ocean,Mantoloking Police Department,NJ0151900,larceny,8,1,2017
Passaic,Bloomingdale Police Department,NJ0160100,motor-vehicle-theft,2,1,2017
Passaic,Clifton Police Department,NJ0160200,motor-vehicle-theft,109,1,2017
Passaic,Haledon Police Department,NJ0160300,motor-vehicle-theft,13,3,2017
Passaic,Hawthorne Police Department,NJ0160400,motor-vehicle-theft,8,0,2017
Passaic,Little Falls Township Police Department,NJ0160500,motor-vehicle-theft,10,0,2017
Passaic,North Haledon Police Department,NJ0160600,motor-vehicle-theft,0,0,2017
Passaic,Passaic Police Department,NJ0160700,motor-vehicle-theft,128,0,2017
Passaic,Paterson Police Department,NJ0160800,motor-vehicle-theft,631,1,2017
Passaic,Pompton Lakes Police Department,NJ0160900,motor-vehicle-theft,8,0,2017
Passaic,Prospect Park Police Department,NJ0161000,motor-vehicle-theft,14,5,2017
Passaic,Ringwood Police Department,NJ0161100,motor-vehicle-theft,4,3,2017
Passaic,Totowa Police Department,NJ0161200,motor-vehicle-theft,16,1,2017
Passaic,Wanaque Police Department,NJ0161300,motor-vehicle-theft,2,2,2017
Passaic,Wayne Township Police Department,NJ0161400,motor-vehicle-theft,43,3,2017
Passaic,West Milford Township Police Department,NJ0161500,motor-vehicle-theft,11,1,2017
Passaic,Woodland Park Police Department,NJ0161600,motor-vehicle-theft,6,2,2017
Passaic,William Paterson University,NJ0161700,motor-vehicle-theft,0,0,2017
Passaic,State Police: Passaic County,NJ016SP00,motor-vehicle-theft,5,0,2017
Salem,Salem County Sheriff's Office,NJ0170000,motor-vehicle-theft,0,0,2017
Salem,Elmer Police Department,NJ0170200,motor-vehicle-theft,0,0,2017
Somerset,Manville Police Department,NJ0181100,motor-vehicle-theft,15,1,2017
Somerset,Montgomery Township Police Department,NJ0181300,motor-vehicle-theft,10,2,2017
Somerset,North Plainfield Police Department,NJ0181400,motor-vehicle-theft,27,2,2017
Somerset,Peapack and Gladstone Police Department,NJ0181500,motor-vehicle-theft,0,0,2017
Somerset,Raritan Police Department,NJ0181600,motor-vehicle-theft,4,0,2017
Somerset,Somerville Police Department,NJ0181800,motor-vehicle-theft,16,1,2017
Somerset,South Bound Brook Police Department,NJ0181900,motor-vehicle-theft,2,0,2017
Somerset,Warren Township Police Department,NJ0182000,motor-vehicle-theft,4,0,2017
Somerset,Watchung Police Department,NJ0182100,motor-vehicle-theft,6,1,2017
Somerset,State Police: Somerset County,NJ018SP00,motor-vehicle-theft,1,0,2017
Sussex,Andover Township Police Department,NJ0190200,motor-vehicle-theft,3,2,2017
Sussex,Byram Township Police Department,NJ0190400,motor-vehicle-theft,2,0,2017
Sussex,Franklin Police Department,NJ0190600,motor-vehicle-theft,1,1,2017
Sussex,Hamburg Police Department,NJ0190900,motor-vehicle-theft,0,0,2017
Sussex,Hardyston Township Police Department,NJ0191100,motor-vehicle-theft,8,0,2017
Sussex,Hopatcong Police Department,NJ0191200,motor-vehicle-theft,1,1,2017
Sussex,Newton Police Department,NJ0191500,motor-vehicle-theft,0,0,2017
Sussex,Ogdensburg Police Department,NJ0191600,motor-vehicle-theft,0,0,2017
Sussex,Sparta Township Police Department,NJ0191800,motor-vehicle-theft,5,0,2017
Sussex,Stanhope Police Department,NJ0191900,motor-vehicle-theft,1,0,2017
Warren,"Washington Township, Warren County Police Department",NJ0212200,motor-vehicle-theft,4,0,2017
Warren,State Police: Warren County,NJ021SP00,motor-vehicle-theft,7,2,2017
Essex,Newark Police Department,NJNPD0000,motor-vehicle-theft,2392,16,2017
Bergen,Palisades Interstate Parkway,NJNPIPP00,motor-vehicle-theft,0,0,2017
,Port Authority of New York and New Jersey,NJNYPOA00,motor-vehicle-theft,19,4,2017
Atlantic,Atlantic County Sheriff's Office,NJ0010000,motor-vehicle-theft,0,0,2017
Atlantic,Absecon Police Department,NJ0010100,motor-vehicle-theft,8,2,2017
Atlantic,Atlantic City Police Department,NJ0010200,motor-vehicle-theft,115,6,2017
Atlantic,Brigantine Police Department,NJ0010300,motor-vehicle-theft,2,0,2017
Atlantic,Buena Police Department,NJ0010400,motor-vehicle-theft,2,2,2017
Atlantic,Egg Harbor City Police Department,NJ0010700,motor-vehicle-theft,9,3,2017
Atlantic,Egg Harbor Township Police Department,NJ0010800,motor-vehicle-theft,25,4,2017
Atlantic,Galloway Township Police Department,NJ0011100,motor-vehicle-theft,25,3,2017
Atlantic,"Hamilton Township, Atlantic County Police Department",NJ0011200,motor-vehicle-theft,30,6,2017
Atlantic,Hammonton Police Department,NJ0011300,motor-vehicle-theft,6,1,2017
Atlantic,Linwood Police Department,NJ0011400,motor-vehicle-theft,0,0,2017
Atlantic,Longport Police Department,NJ0011500,motor-vehicle-theft,0,0,2017
Atlantic,Margate City Police Department,NJ0011600,motor-vehicle-theft,5,5,2017
Atlantic,Mullica Township Police Department,NJ0011700,motor-vehicle-theft,1,0,2017
Atlantic,Northfield Police Department,NJ0011800,motor-vehicle-theft,0,0,2017
Bergen,River Vale Township Police Department,NJ0025300,motor-vehicle-theft,1,0,2017
Bergen,Rochelle Park Township Police Department,NJ0025400,motor-vehicle-theft,3,0,2017
Bergen,Rockleigh Police Department,NJ0025500,motor-vehicle-theft,1,0,2017
Bergen,Rutherford Police Department,NJ0025600,motor-vehicle-theft,17,1,2017
Bergen,Saddle Brook Township Police Department,NJ0025700,motor-vehicle-theft,23,5,2017
Bergen,Saddle River Police Department,NJ0025800,motor-vehicle-theft,3,3,2017
Bergen,South Hackensack Township Police Department,NJ0025900,motor-vehicle-theft,4,1,2017
Bergen,Teaneck Township Police Department,NJ0026000,motor-vehicle-theft,14,0,2017
Bergen,Tenafly Police Department,NJ0026100,motor-vehicle-theft,8,0,2017
Bergen,Teterboro Police Department,NJ0026200,motor-vehicle-theft,2,0,2017
Bergen,Upper Saddle River Police Department,NJ0026300,motor-vehicle-theft,0,0,2017
Bergen,Waldwick Police Department,NJ0026400,motor-vehicle-theft,3,0,2017
Bergen,Wallington Police Department,NJ0026500,motor-vehicle-theft,7,0,2017
Bergen,"Washington Township, Bergen County Police Department",NJ0026600,motor-vehicle-theft,1,0,2017
Bergen,Westwood Police Department,NJ0026700,motor-vehicle-theft,2,1,2017
Bergen,Woodcliff Lake Police Department,NJ0026800,motor-vehicle-theft,2,0,2017
Bergen,Wood-Ridge Police Department,NJ0026900,motor-vehicle-theft,2,0,2017
Bergen,Wyckoff Township Police Department,NJ0027000,motor-vehicle-theft,5,2,2017
Bergen,State Police: Bergen County,NJ002SP00,motor-vehicle-theft,10,2,2017
Burlington,Beverly Police Department,NJ0030200,motor-vehicle-theft,1,0,2017
Cape May,Ocean City Police Department,NJ0050800,motor-vehicle-theft,1,1,2017
Cape May,Sea Isle City Police Department,NJ0050900,motor-vehicle-theft,2,2,2017
Cape May,Stone Harbor Police Department,NJ0051000,motor-vehicle-theft,2,0,2017
Cape May,West Cape May Police Department,NJ0051200,motor-vehicle-theft,0,0,2017
Cape May,West Wildwood Police Department,NJ0051300,motor-vehicle-theft,0,0,2017
Cape May,Wildwood Police Department,NJ0051400,motor-vehicle-theft,4,0,2017
Cape May,Wildwood Crest Police Department,NJ0051500,motor-vehicle-theft,1,0,2017
Cape May,State Police: Cape May County,NJ005SP00,motor-vehicle-theft,7,3,2017
Cumberland,Cumberland County Sheriff's Office,NJ0060000,motor-vehicle-theft,0,0,2017
Cumberland,Bridgeton Police Department,NJ0060100,motor-vehicle-theft,39,1,2017
Cumberland,Millville Police Department,NJ0061000,motor-vehicle-theft,39,3,2017
Cumberland,Vineland Police Department,NJ0061400,motor-vehicle-theft,59,5,2017
Cumberland,State Police: Cumberland County,NJ006SP00,motor-vehicle-theft,13,5,2017
Essex,Essex County Sheriff's Office,NJ0070000,motor-vehicle-theft,0,0,2017
Essex,Belleville Police Department,NJ0070100,motor-vehicle-theft,91,4,2017
Essex,Bloomfield Police Department,NJ0070200,motor-vehicle-theft,82,1,2017
Essex,Caldwell Police Department,NJ0070300,motor-vehicle-theft,4,2,2017
Essex,"Fairfield Township, Essex County Police Department",NJ0070400,motor-vehicle-theft,20,0,2017
Essex,Cedar Grove Township Police Department,NJ0070500,motor-vehicle-theft,9,0,2017
Essex,East Orange Police Department,NJ0070600,motor-vehicle-theft,236,10,2017
Middlesex,Edison Township Police Department,NJ0120500,motor-vehicle-theft,119,5,2017
Middlesex,Helmetta Police Department,NJ0120600,motor-vehicle-theft,2,1,2017
Middlesex,Highland Park Police Department,NJ0120700,motor-vehicle-theft,11,1,2017
Middlesex,Jamesburg Police Department,NJ0120800,motor-vehicle-theft,5,2,2017
Middlesex,Old Bridge Township Police Department,NJ0120900,motor-vehicle-theft,44,1,2017
Middlesex,Metuchen Police Department,NJ0121000,motor-vehicle-theft,12,0,2017
Middlesex,Middlesex Police Department,NJ0121100,motor-vehicle-theft,8,4,2017
Middlesex,Milltown Police Department,NJ0121200,motor-vehicle-theft,3,0,2017
Middlesex,"Monroe Township, Middlesex County Police Department",NJ0121300,motor-vehicle-theft,18,1,2017
Middlesex,New Brunswick Police Department,NJ0121400,motor-vehicle-theft,87,3,2017
Middlesex,North Brunswick Township Police Department,NJ0121500,motor-vehicle-theft,46,1,2017
Middlesex,Perth Amboy Police Department,NJ0121600,motor-vehicle-theft,94,9,2017
Middlesex,Piscataway Township Police Department,NJ0121700,motor-vehicle-theft,39,2,2017
Middlesex,Plainsboro Township Police Department,NJ0121800,motor-vehicle-theft,5,0,2017
Middlesex,Sayreville Police Department,NJ0121900,motor-vehicle-theft,40,1,2017
Middlesex,South Amboy Police Department,NJ0122000,motor-vehicle-theft,14,4,2017
Middlesex,South Brunswick Township Police Department,NJ0122100,motor-vehicle-theft,23,8,2017
Middlesex,South Plainfield Police Department,NJ0122200,motor-vehicle-theft,19,0,2017
Middlesex,South River Police Department,NJ0122300,motor-vehicle-theft,14,1,2017
Middlesex,Spotswood Police Department,NJ0122400,motor-vehicle-theft,1,0,2017
Ocean,Plumsted Township Police Department,NJ0152300,motor-vehicle-theft,2,0,2017
Ocean,Point Pleasant Police Department,NJ0152400,motor-vehicle-theft,2,0,2017
Ocean,Point Pleasant Beach Police Department,NJ0152500,motor-vehicle-theft,0,0,2017
Ocean,Seaside Heights Police Department,NJ0152600,motor-vehicle-theft,1,1,2017
Ocean,Seaside Park Police Department,NJ0152700,motor-vehicle-theft,1,0,2017
Ocean,Ship Bottom Police Department,NJ0152800,motor-vehicle-theft,0,0,2017
Ocean,South Toms River Police Department,NJ0152900,motor-vehicle-theft,3,0,2017
Ocean,Stafford Township Police Department,NJ0153000,motor-vehicle-theft,9,0,2017
Ocean,Surf City Police Department,NJ0153100,motor-vehicle-theft,0,0,2017
Ocean,Tuckerton Police Department,NJ0153200,motor-vehicle-theft,0,0,2017
Ocean,Barnegat Township Police Department,NJ0153300,motor-vehicle-theft,8,5,2017
Ocean,State Police: Ocean County,NJ015SP00,motor-vehicle-theft,1,0,2017
Passaic,Bloomingdale Police Department,NJ0160100,motor-vehicle-theft,2,1,2017
Passaic,Clifton Police Department,NJ0160200,motor-vehicle-theft,109,1,2017
Passaic,Haledon Police Department,NJ0160300,motor-vehicle-theft,13,3,2017
Passaic,Hawthorne Police Department,NJ0160400,motor-vehicle-theft,8,0,2017
Passaic,Little Falls Township Police Department,NJ0160500,motor-vehicle-theft,10,0,2017
Passaic,North Haledon Police Department,NJ0160600,motor-vehicle-theft,0,0,2017
Passaic,Passaic Police Department,NJ0160700,motor-vehicle-theft,128,0,2017
Passaic,Paterson Police Department,NJ0160800,motor-vehicle-theft,631,1,2017
Bergen,Harrington Park Police Department,NJ0022400,motor-vehicle-theft,1,1,2017
Bergen,Hasbrouck Heights Police Department,NJ0022500,motor-vehicle-theft,0,0,2017
Bergen,Haworth Police Department,NJ0022600,motor-vehicle-theft,0,0,2017
Bergen,Hillsdale Police Department,NJ0022700,motor-vehicle-theft,2,0,2017
Bergen,Ho-Ho-Kus Police Department,NJ0022800,motor-vehicle-theft,3,1,2017
Bergen,Leonia Police Department,NJ0022900,motor-vehicle-theft,3,1,2017
Bergen,Little Ferry Police Department,NJ0023000,motor-vehicle-theft,11,2,2017
Bergen,Lodi Police Department,NJ0023100,motor-vehicle-theft,24,0,2017
Bergen,Lyndhurst Township Police Department,NJ0023200,motor-vehicle-theft,22,1,2017
Bergen,Mahwah Township Police Department,NJ0023300,motor-vehicle-theft,10,3,2017
Bergen,Maywood Police Department,NJ0023400,motor-vehicle-theft,3,2,2017
Bergen,Midland Park Police Department,NJ0023500,motor-vehicle-theft,0,0,2017
Bergen,Montvale Police Department,NJ0023600,motor-vehicle-theft,0,0,2017
Bergen,Moonachie Police Department,NJ0023700,motor-vehicle-theft,10,0,2017
Bergen,New Milford Police Department,NJ0023800,motor-vehicle-theft,0,0,2017
